event_id,recoil_energy_keV,s1_light_yield,s2_charge_yield,interaction_type,particle_source,label,position_x_mm,position_y_mm,position_z_mm,drift_time_us,s1_width_ns,s2_width_us,s1_area_PE,s2_area_PE,s2_over_s1_ratio,log10_s2_over_s1,timestamp,detector_temp_K,gas_pressure_bar,electric_field_V_cm,event_quality,pile_up_flag,wimp_mass_GeV
28340,3.492727,9.806056,4251.156063,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-323.635343,-115.403106,-392.902072,80.524758,25.751729,2.30896,8.604618,3698.997759,429.885177,2.633352,2024-11-25 11:26:24.463808,176.91294,2.013631,194.370197,0.646173,0,
28372,4.800444,,284.530234,nuclear_recoil,WIMP,WIMP-like,-78.77433,340.606885,-365.581938,101.066212,,2.043216,,209.280192,,,2024-04-28 06:31:18.470463,175.641546,2.097313,221.204187,0.655557,1,503.893477
28373,11.883927,,412.699947,nuclear_recoil,WIMP,WIMP-like,127.196623,31.159047,-396.777352,77.611014,,2.520539,,345.728427,,,2024-03-14 06:29:45.474910,174.133897,2.089655,186.808409,0.831816,0,503.325798
28380,5.082141,,253.361316,nuclear_recoil,WIMP,WIMP-like,165.087517,-103.613007,-114.566665,289.7995,,1.929024,,242.888559,,,2024-11-18 12:49:08.275391,174.610724,2.019827,203.918535,0.873221,0,538.202399
28382,15.575907,35.293115,18519.68283,axion_conversion,solar_axion,Axion-like,43.961489,-440.715683,220.000293,541.353604,50.564466,3.223283,30.403945,16870.055255,554.864029,2.744187,2024-10-10 05:26:55.995685,176.565815,2.159004,178.453153,0.851389,0,
28388,10.293375,15.020581,7459.728608,black_hole_evaporation,primordial_black_hole,Primordial-BH,365.391114,-14.273604,495.268389,748.322097,32.852344,1.836202,13.502291,7394.467495,547.64541,2.738499,2024-10-25 06:03:54.982912,173.584646,1.973064,169.48166,0.824675,0,
28401,14.792879,37.553951,15075.526952,axion_conversion,solar_axion,Axion-like,101.124567,353.547854,56.367567,418.321479,49.074634,1.828372,27.491581,13641.279665,496.198447,2.695655,2024-01-08 04:14:36.111244,175.224458,2.206396,187.798832,0.683806,0,
28431,16.586066,,685.619905,nuclear_recoil,WIMP,WIMP-like,259.477453,172.942627,-303.347146,147.859289,,2.516272,,584.201593,,,2024-03-31 00:52:34.093445,174.157378,1.907819,180.425464,0.760853,0,963.522329
28451,10.780508,,422.19008,nuclear_recoil,WIMP,WIMP-like,204.872849,-364.556752,82.866809,438.245721,,2.501183,,394.886152,,,2024-08-27 14:28:43.965068,174.775539,2.169883,213.130638,0.85513,0,156.983995
28452,4.639933,,289.217743,nuclear_recoil,WIMP,WIMP-like,-47.980926,-371.772217,135.475553,477.801167,,1.959968,,277.058203,,,2024-03-13 13:05:06.656338,177.11429,2.206366,207.617961,0.886044,0,333.655854
28483,9.384756,,387.198164,nuclear_recoil,WIMP,WIMP-like,-275.716047,-194.643645,-63.219211,328.406608,,3.642654,,363.618383,,,2024-04-05 21:49:42.488729,173.294348,1.936576,193.294277,0.785685,0,884.864079
28489,49.355123,4.437137,2598.016143,nuclear_recoil,WIMP,WIMP-like,3.814614,-462.29404,-476.353173,17.77957,45.389892,3.065386,3.064508,2186.428234,713.468059,2.853375,2024-10-16 22:44:37.258432,175.755057,2.064181,206.055019,0.904782,0,178.834928
28548,3.213172,9.325294,4204.809911,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,346.379222,19.783503,-73.226476,320.882349,36.980063,2.829883,8.130626,3687.98525,453.591797,2.656665,2024-03-22 21:40:49.667681,175.575024,1.99086,224.531552,0.837383,0,
28555,5.004735,,309.466018,nuclear_recoil,WIMP,WIMP-like,270.478185,-416.216303,46.385914,410.816477,,1.68608,,308.073501,,,2024-07-24 10:50:57.463396,175.946806,1.993453,188.196137,0.846095,0,335.833409
28559,3.328007,8.498185,5772.650253,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,228.175078,-26.444198,-435.482832,48.509149,48.947605,2.641556,6.324615,4550.27862,719.455382,2.857004,2024-12-05 23:19:51.328932,175.826051,1.970686,195.384162,0.752955,0,
28584,11.613708,,551.841422,nuclear_recoil,WIMP,WIMP-like,44.945819,274.156459,192.888969,520.96915,,2.391563,,510.273755,,,2024-07-16 06:11:38.024255,174.776923,1.912181,227.060105,0.843867,0,394.456257
28598,14.928389,33.440236,17700.362569,axion_conversion,solar_axion,Axion-like,-19.513952,351.501485,64.683294,424.573905,48.051714,2.816587,19.853208,16642.822017,838.293835,2.923396,2024-07-04 17:01:35.536193,175.52124,1.822397,183.110079,0.766844,0,
28600,4.958758,,240.969562,nuclear_recoil,WIMP,WIMP-like,-105.901017,-443.923509,207.395479,531.8763,,2.642251,,238.19826,,,2024-07-23 09:01:59.683464,174.312822,2.057272,190.496423,0.724135,0,553.728095
28610,4.836454,,243.124061,nuclear_recoil,WIMP,WIMP-like,320.353994,-112.823919,465.36497,725.838324,,2.033993,,235.224255,,,2024-04-10 06:43:40.493504,175.699938,1.981059,167.882546,0.847482,0,508.330941
28617,14.156834,34.140275,22888.564406,axion_conversion,solar_axion,Axion-like,-324.181304,-134.12259,-118.689469,286.699647,56.443814,1.694242,25.030438,19114.415309,763.646854,2.882893,2024-03-01 12:07:43.289884,174.583875,2.071288,196.677027,0.909941,0,
28653,14.463851,,736.831993,nuclear_recoil,WIMP,WIMP-like,235.108407,391.971074,293.153162,596.355761,,2.238426,,703.023664,,,2024-06-13 07:11:48.197596,176.167705,2.018631,201.159443,0.873621,1,383.012288
28656,13.978665,35.602645,16413.030292,axion_conversion,solar_axion,Axion-like,85.479797,-88.365595,-202.903314,223.380967,40.84061,3.189973,28.69228,13275.133831,462.672678,2.665274,2024-05-30 04:39:17.502055,174.642261,2.008227,213.471956,0.951818,0,
28663,17.274479,,352.799514,nuclear_recoil,WIMP,WIMP-like,-329.245671,23.981571,-315.536959,138.694016,,2.462528,,305.608089,,,2024-04-08 19:24:18.735420,176.944965,2.052574,231.830903,0.647974,0,982.272856
28683,14.108283,39.41289,12620.381043,axion_conversion,solar_axion,Axion-like,-331.767253,36.975725,423.694469,694.50712,53.672648,2.23831,33.374465,12322.102798,369.207504,2.567271,2024-07-19 19:31:34.208569,174.504467,2.121785,202.691026,0.869346,0,
28693,13.884461,29.86858,22636.094452,axion_conversion,solar_axion,Axion-like,332.243962,340.761439,12.911861,385.648016,42.171247,3.18251,21.539188,20871.398541,968.99655,2.986322,2024-02-23 16:25:18.553668,174.841109,1.912812,159.735619,0.631856,0,
28712,12.40428,,464.902478,nuclear_recoil,WIMP,WIMP-like,267.786031,264.338321,267.452103,577.031656,,2.397241,,447.932504,,,2024-01-31 08:39:26.372098,175.15748,2.051098,191.915749,0.747039,0,748.247904
28727,14.361506,34.129931,20919.060378,axion_conversion,solar_axion,Axion-like,-199.531173,-243.212038,-129.620277,278.480995,60.165311,2.274936,37.542348,18448.277034,491.399132,2.691434,2024-12-29 20:49:41.811537,173.502721,1.882955,212.8609,0.587963,0,
28733,14.154049,33.962795,21505.243158,axion_conversion,solar_axion,Axion-like,-263.976191,-410.145906,317.56345,614.709361,83.133081,2.034309,26.901857,21509.047498,799.537661,2.902839,2024-03-12 23:17:03.663376,175.17557,1.804719,181.183107,0.959642,0,
28742,3.501024,8.282682,4313.886975,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-112.128563,-275.595487,-191.658636,231.835612,52.091836,2.475416,6.76601,3289.7303,486.214201,2.686828,2024-04-18 04:17:06.937649,175.276864,2.13465,166.298585,0.786972,0,
28760,4.887689,,322.943069,nuclear_recoil,WIMP,WIMP-like,181.640417,335.474434,76.793996,433.679696,,2.750856,,280.561505,,,2024-12-30 02:08:14.702800,175.574342,2.025538,197.404422,0.951192,0,398.943389
28764,6.427897,,358.975606,nuclear_recoil,WIMP,WIMP-like,246.00243,29.075225,-343.78308,117.456331,,2.490487,,320.34733,,,2024-08-16 10:26:27.993125,174.22393,1.862688,198.142796,0.826068,1,755.526328
28766,15.181183,,870.786671,nuclear_recoil,WIMP,WIMP-like,151.436634,319.841222,-65.406196,326.762259,,2.619569,,717.16393,,,2024-04-06 07:45:08.941341,176.126884,1.925444,187.349282,0.984751,0,96.03407
28774,5.08287,,255.385468,nuclear_recoil,WIMP,WIMP-like,-286.551747,355.507358,-177.620172,242.390848,,2.97185,,217.467597,,,2024-04-03 22:22:16.710270,174.538088,1.998106,209.247317,0.898168,0,745.699404
28787,13.993207,38.095398,19108.625612,axion_conversion,solar_axion,Axion-like,-475.035416,55.557626,456.819194,719.412928,36.588361,2.438059,28.36237,20338.69267,717.101319,2.855581,2024-10-21 22:02:03.334411,173.96586,2.083099,208.064627,0.761101,0,
28800,14.872437,38.658166,21573.81882,axion_conversion,solar_axion,Axion-like,243.760381,198.752185,-261.163561,179.57627,49.90946,2.741459,30.473169,17803.469883,584.234279,2.766587,2024-10-15 21:44:36.370787,175.047716,2.198076,189.118974,0.834451,0,
28814,6.687569,,254.065456,nuclear_recoil,WIMP,WIMP-like,-87.105595,286.877892,-448.242049,38.915753,,3.058945,,215.165806,,,2024-12-10 05:24:51.559607,175.83121,1.896715,168.357867,0.811503,0,114.721204
28832,3.406026,7.034139,2939.346055,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,136.645234,383.562169,-243.002266,193.231379,74.474349,2.526003,5.484715,2461.290657,448.754539,2.652009,2024-03-04 17:47:07.474269,173.418101,2.095908,226.724503,0.902164,0,
28836,18.769235,30.94783,23547.393598,black_hole_evaporation,primordial_black_hole,Primordial-BH,36.079264,370.542289,-368.116882,99.160239,49.888618,3.238509,24.926224,19244.013415,772.038852,2.887639,2024-07-22 21:08:58.092393,176.29325,2.100479,223.440435,0.676146,0,
28839,13.710779,38.830882,20871.865096,axion_conversion,solar_axion,Axion-like,-362.787547,-237.137571,463.577465,724.494335,59.009296,2.62778,29.71634,20985.196052,706.183738,2.848918,2024-08-30 15:16:59.023650,176.588132,1.875979,155.212796,0.959291,0,
28851,12.888324,,712.414291,nuclear_recoil,WIMP,WIMP-like,-146.059941,-438.691909,-287.163548,160.027408,,2.94201,,567.049896,,,2024-09-17 09:59:03.433577,174.695919,1.924281,183.880022,0.69847,0,624.658838
28852,5.21748,,201.573687,nuclear_recoil,WIMP,WIMP-like,336.336234,-228.985048,476.140134,733.939951,,2.288001,,185.412035,,,2024-03-30 12:13:05.269237,174.663403,1.748719,193.556101,0.906842,0,904.915307
28868,12.651783,,613.466282,nuclear_recoil,WIMP,WIMP-like,-253.024335,350.721436,-263.656754,177.701689,,2.60932,,519.068698,,,2024-10-03 20:06:28.719319,173.48744,1.980867,217.795333,0.977234,0,289.384687
28872,13.97409,38.8971,14079.2235,axion_conversion,solar_axion,Axion-like,-31.926326,-61.731968,318.822454,615.655981,40.01255,2.465043,34.064919,13513.432155,396.696446,2.598458,2024-04-19 09:49:16.668625,175.066931,2.000507,195.100092,0.662039,0,
28889,7.966828,,395.779824,nuclear_recoil,WIMP,WIMP-like,-328.482546,-91.152655,358.177494,645.246236,,2.353993,,353.907399,,,2024-09-16 08:49:58.041350,173.856754,1.998259,185.299656,0.951623,0,620.051534
28904,13.233333,,936.430596,nuclear_recoil,WIMP,WIMP-like,-255.04599,-393.731903,300.373991,601.784956,,2.983661,,895.378159,,,2024-03-18 01:33:51.352477,175.023424,2.119121,206.427877,0.945396,0,203.499279
28912,15.135442,33.85908,17601.053114,axion_conversion,solar_axion,Axion-like,191.129741,418.161197,-147.089116,265.34653,47.091607,2.148405,20.156449,16307.384941,809.04056,2.90797,2024-01-28 06:11:06.839627,174.997253,1.81694,177.277481,0.868231,0,
28919,3.713819,7.660867,2828.158661,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-50.975176,-392.892035,498.310514,750.609409,57.142333,2.200125,5.653029,2917.051974,516.015711,2.712663,2024-03-22 16:40:24.514338,174.783544,1.805745,211.374459,0.844561,0,
28923,5.716172,,360.573109,nuclear_recoil,WIMP,WIMP-like,51.345809,-398.073283,-51.355223,337.3269,,3.536824,,349.812862,,,2024-04-11 01:22:28.739053,176.502203,2.009693,189.006309,0.61858,0,763.596454
28969,14.791027,44.899068,12756.796358,axion_conversion,solar_axion,Axion-like,255.49436,-417.978018,168.490296,502.624283,28.275296,2.835414,33.709426,10710.453885,317.728752,2.502057,2024-03-15 21:22:13.855421,176.746043,1.983472,159.762849,0.945772,0,
28970,15.151756,35.23563,14748.722266,axion_conversion,solar_axion,Axion-like,217.547837,-359.255426,450.11255,714.370338,40.40641,2.796292,25.77055,14808.56249,574.631227,2.759389,2024-10-19 03:54:23.212890,175.118701,1.942898,162.597829,0.982162,0,
28983,41.865041,4.247955,2644.965302,nuclear_recoil,WIMP,WIMP-like,327.366902,123.354363,-336.916351,122.619285,56.860094,2.698781,3.428954,2281.509872,665.366107,2.823061,2024-07-17 01:31:30.709808,175.060947,1.877708,208.035447,0.840647,0,684.425775
29017,14.837756,40.35453,18219.677413,axion_conversion,solar_axion,Axion-like,-292.756236,-280.489007,221.974141,542.8377,44.784664,1.998483,32.812983,16381.464222,499.237273,2.698307,2024-02-16 13:49:43.058994,174.983912,1.909621,184.689267,0.903222,0,
29024,14.873075,48.389447,21102.656543,axion_conversion,solar_axion,Axion-like,-94.731075,395.524883,-493.555937,4.84516,47.459394,2.943673,36.272966,17260.610016,475.853281,2.677473,2024-08-02 02:36:05.916278,173.90304,2.163026,191.894353,0.703332,0,
29033,18.183154,,895.87976,nuclear_recoil,WIMP,WIMP-like,50.55637,105.114795,-350.301651,112.55515,,2.306212,,745.386452,,,2024-10-13 12:52:15.911412,173.988598,2.106231,245.218674,0.805697,0,551.82164
29034,3.086414,8.97512,4241.391839,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,246.613261,-365.367407,124.042362,469.204784,43.160664,2.561359,5.999822,3843.653675,640.62796,2.806606,2024-09-18 09:21:34.084297,174.369219,1.946308,159.458478,0.823415,0,
29065,10.604663,,682.722866,nuclear_recoil,WIMP,WIMP-like,-159.648208,356.648872,370.197448,654.283795,,2.848905,,660.730607,,,2024-01-20 09:03:05.250652,175.133619,2.106804,194.160176,0.926702,0,801.399154
29070,3.352447,9.866231,5371.422396,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-130.20317,38.064562,214.525729,537.23739,39.184344,2.322772,9.519806,5309.768594,557.760153,2.746447,2024-10-19 03:06:56.716033,174.893468,1.859307,225.437789,0.846048,0,
29074,5.101182,,187.752687,nuclear_recoil,WIMP,WIMP-like,-112.77342,355.36541,-377.170302,92.353156,,2.641326,,167.269892,,,2024-12-21 20:17:59.819221,173.505006,2.031705,183.74087,0.893378,0,342.217134
29078,6.048013,,245.059337,nuclear_recoil,WIMP,WIMP-like,-437.507014,-150.460297,401.390352,677.737107,,3.080407,,227.593685,,,2024-01-21 11:19:35.832172,175.119834,1.903421,181.183268,0.930204,0,955.103512
29104,34.597064,3.820329,2280.930416,nuclear_recoil,WIMP,WIMP-like,148.283384,251.850136,460.95894,722.525518,57.542915,1.787157,2.807831,2123.021584,756.107253,2.878583,2024-05-09 01:20:25.087298,172.973869,1.859158,185.668035,0.706374,0,181.984913
29107,5.067091,,269.675638,nuclear_recoil,WIMP,WIMP-like,160.31089,73.179504,257.530313,569.571664,,2.333691,,245.531298,,,2024-11-18 20:05:43.933356,174.419176,1.974697,232.635222,0.495346,0,851.908618
29112,9.748882,23.632902,7221.386785,black_hole_evaporation,primordial_black_hole,Primordial-BH,146.864126,218.37313,-385.979618,85.729611,60.681713,1.793058,16.776341,6353.135356,378.696116,2.578291,2024-01-29 08:54:33.652004,173.563342,1.915504,193.771266,0.535126,0,
29146,6.793002,,338.626121,nuclear_recoil,WIMP,WIMP-like,145.260059,-141.291325,420.196574,691.877124,,2.438431,,348.624333,,,2024-05-17 10:21:18.850542,174.452815,1.955535,218.213741,0.711265,0,401.788673
29149,4.8639,,302.150618,nuclear_recoil,WIMP,WIMP-like,29.73379,27.536817,-167.805393,249.770381,,2.858752,,255.989196,,,2024-07-10 12:39:15.146398,175.692115,2.117739,202.202145,0.856843,0,607.932631
29153,63.859899,52.387264,31217.36413,black_hole_evaporation,primordial_black_hole,Primordial-BH,340.34165,-10.131509,131.328655,474.683199,52.693023,2.680626,38.132902,28525.699663,748.060026,2.873936,2024-02-17 11:00:09.921100,172.618264,1.925204,202.775552,0.731595,0,
29159,5.24644,,278.797186,nuclear_recoil,WIMP,WIMP-like,151.042302,82.88743,-193.461836,230.479823,,2.426733,,240.036082,,,2024-04-01 21:02:48.301910,174.884683,2.013241,190.74493,0.813914,0,995.686386
29162,15.571482,29.511449,11918.596264,black_hole_evaporation,primordial_black_hole,Primordial-BH,-9.911384,-186.714832,-120.465925,285.363966,41.180045,2.642141,24.677868,10340.741763,419.028973,2.622244,2024-02-23 23:34:21.747921,175.492105,1.899924,205.633129,0.789832,0,
29166,14.272216,38.347799,17781.665565,axion_conversion,solar_axion,Axion-like,-315.770555,-325.440151,-109.640963,293.503036,44.020845,2.366761,27.805018,16329.199819,587.27528,2.768842,2024-11-16 23:57:31.420617,176.336307,2.075675,191.451448,0.937096,0,
29170,9.425791,13.122255,10399.710941,black_hole_evaporation,primordial_black_hole,Primordial-BH,-153.472663,393.918572,-406.90649,69.99512,52.618754,3.728568,9.723922,8390.579904,862.880248,2.935951,2024-10-19 22:22:39.443609,173.2359,2.124234,166.632025,0.666294,0,
29172,5.03737,,246.785703,nuclear_recoil,WIMP,WIMP-like,25.666324,220.518178,164.029622,499.270393,,2.489818,,235.082408,,,2024-03-18 11:30:31.366325,175.819834,2.057379,203.779368,0.801198,0,134.279225
29179,9.82749,15.445014,5976.631023,black_hole_evaporation,primordial_black_hole,Primordial-BH,376.423795,24.24725,-125.903659,281.275445,61.563451,1.570838,11.589745,4973.943664,429.167648,2.632627,2024-09-06 06:14:26.623448,173.727603,2.151317,213.914002,0.525738,0,
29187,10.068491,18.148775,9329.451496,black_hole_evaporation,primordial_black_hole,Primordial-BH,199.915167,170.586584,387.165098,667.041427,39.583184,2.021149,13.327243,8872.256633,665.723349,2.823294,2024-08-15 08:36:45.070818,174.03874,1.971928,206.331695,0.978762,0,
29199,3.24467,8.34728,3961.383983,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,349.980882,-68.330442,290.502461,594.362752,71.632443,2.533632,5.662489,3522.791372,622.127755,2.79388,2024-12-27 09:59:22.402971,175.405171,1.950683,154.527701,0.735415,0,
29202,3.708334,7.807981,4041.05528,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-468.850387,-45.095215,318.133602,615.138046,49.145432,1.881055,6.319242,4052.160582,641.241508,2.807022,2024-12-03 18:30:23.734411,175.041193,2.037489,219.341881,0.89684,0,
29216,8.866851,,653.924797,nuclear_recoil,WIMP,WIMP-like,-165.057806,-288.778112,289.158159,593.351999,,2.028025,,636.074487,,,2024-12-03 20:37:45.207662,171.928502,2.021164,224.694454,0.690863,0,252.160565
29224,16.912735,,922.281176,nuclear_recoil,WIMP,WIMP-like,144.692828,360.33095,296.762907,599.069855,,2.843656,,912.001288,,,2024-01-13 18:51:39.356763,174.93885,2.165678,189.704702,0.784612,0,269.574495
29235,4.971467,,139.84703,nuclear_recoil,WIMP,WIMP-like,176.774736,116.489011,146.194944,485.86086,,3.274429,,125.364909,,,2024-01-10 15:13:53.418993,173.045715,2.002601,193.58702,0.670219,0,897.365364
29238,13.979495,35.502225,17725.229429,axion_conversion,solar_axion,Axion-like,-91.3105,-94.630108,259.010929,570.684909,51.16166,2.409881,33.007254,15470.308691,468.694205,2.67089,2024-09-23 07:17:06.562665,174.645307,2.087952,192.118874,0.610113,0,
29249,3.416524,7.443942,5051.715164,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,276.090919,-62.190381,-135.222498,274.268799,58.720407,2.550325,5.690612,4512.288725,792.935526,2.899238,2024-05-07 04:22:49.834333,174.32919,1.974048,215.476759,0.797546,0,
29260,21.187449,,1598.110947,nuclear_recoil,WIMP,WIMP-like,173.551842,-76.375833,-331.958543,126.34696,,3.028492,,1398.205574,,,2024-09-08 02:54:34.795484,175.33046,1.996967,183.999507,0.857548,0,869.648818
29262,8.177105,,441.552705,nuclear_recoil,WIMP,WIMP-like,392.452559,-146.832152,9.608293,383.16413,,2.176561,,395.327909,,,2024-07-19 04:15:02.188778,174.750564,2.111177,198.987654,0.884261,0,247.361958
29263,3.484034,8.680111,6010.67672,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,238.07542,81.418841,-215.474938,213.928618,45.94344,1.923196,8.905802,5183.638224,582.051838,2.764962,2024-05-19 15:52:45.459694,174.999618,2.0129,216.048406,0.686663,0,
29266,7.573396,,251.435983,nuclear_recoil,WIMP,WIMP-like,90.454572,-38.419742,86.947414,441.313845,,2.651193,,220.80103,,,2024-07-24 02:51:25.388244,174.749505,1.992975,203.153945,0.869339,0,598.442201
29300,4.876012,,183.903173,nuclear_recoil,WIMP,WIMP-like,220.894154,239.719296,-95.0661,304.461579,,1.986917,,155.05519,,,2024-02-28 16:29:47.169427,175.750483,2.016359,199.794017,0.664689,0,326.408332
29302,13.400345,,644.065063,nuclear_recoil,WIMP,WIMP-like,-110.995952,60.557659,-64.491957,327.449656,,2.850088,,572.487834,,,2024-04-08 00:37:36.425300,174.074049,2.026227,184.26158,0.555234,0,617.107267
29306,15.23761,,698.349264,nuclear_recoil,WIMP,WIMP-like,365.208116,48.542078,-222.690592,208.503315,,2.253689,,550.10565,,,2024-10-21 07:08:30.695113,174.479597,1.799303,179.878694,0.755927,0,997.315155
29329,3.592152,9.537868,4970.11773,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,412.569009,-79.21055,305.97273,605.994534,50.225923,2.602251,7.523053,4627.941548,615.167981,2.788994,2024-05-31 22:38:23.053750,176.204093,1.95435,174.694669,0.846796,0,
29337,7.122056,,264.184752,nuclear_recoil,WIMP,WIMP-like,-0.864261,137.349929,10.290819,383.677308,,3.023174,,218.363066,,,2024-05-02 04:21:01.934565,176.359659,1.90055,203.589378,0.938983,0,982.442907
29350,8.35115,,531.703816,nuclear_recoil,WIMP,WIMP-like,-99.070783,161.684514,225.823195,545.731726,,2.889259,,507.00798,,,2024-04-01 00:34:39.294253,174.446488,2.123728,205.968631,0.914463,0,836.256932
29358,6.576484,,346.592538,nuclear_recoil,WIMP,WIMP-like,-299.896857,191.204993,-37.967311,347.392999,,2.083483,,314.073411,,,2024-10-05 17:23:54.989319,174.647798,2.151558,204.317599,0.909625,0,873.966742
29364,3.555975,8.804639,4053.881836,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,214.378918,-152.728068,-437.756832,46.799374,34.511593,1.96053,5.977496,3272.64183,547.493768,2.738379,2024-05-16 02:11:26.835040,175.863371,1.856734,210.973202,0.823272,0,
29376,14.357411,37.632284,19228.218921,axion_conversion,solar_axion,Axion-like,158.796674,-175.674882,314.591962,612.475159,44.6384,2.614648,34.100286,18607.911304,545.681969,2.73694,2024-02-15 09:39:07.213466,174.312387,2.005235,168.541591,0.910357,0,
29385,16.57357,,695.949645,nuclear_recoil,WIMP,WIMP-like,57.728296,-24.078268,179.031813,510.550236,,3.2862,,601.29551,,,2024-09-01 05:39:52.098131,174.335836,2.055115,203.166867,0.963974,0,182.342452
29406,24.923458,33.786033,12892.534832,black_hole_evaporation,primordial_black_hole,Primordial-BH,142.605618,-296.976151,-181.163698,239.726543,66.138724,2.114822,28.275103,10892.527271,385.233871,2.585724,2024-10-15 15:51:06.431711,174.694942,2.082203,198.679706,0.798499,0,
29411,10.187096,15.12306,5159.581484,black_hole_evaporation,primordial_black_hole,Primordial-BH,-49.804468,262.059443,-288.749854,158.834696,50.161079,2.540124,12.495912,4223.232984,337.969165,2.528877,2024-10-22 16:06:13.957459,174.621067,2.105743,193.426576,0.975151,0,
29425,14.830376,32.710797,15466.958102,axion_conversion,solar_axion,Axion-like,-107.157005,103.535381,377.925142,660.094091,51.62364,3.20895,26.698182,15306.237602,573.306358,2.758387,2024-11-05 17:08:46.445664,172.127765,1.952684,206.845234,0.916799,0,
29433,4.847533,,310.681045,nuclear_recoil,WIMP,WIMP-like,173.445257,-104.565257,-17.725281,362.61257,,3.139632,,269.164015,,,2024-10-12 10:26:46.539133,174.481711,1.892887,196.786379,0.864121,0,209.759143
29435,8.361435,,284.037061,nuclear_recoil,WIMP,WIMP-like,-66.229458,-480.965189,-301.138999,149.51955,,2.046431,,253.094473,,,2024-02-14 23:30:55.712010,175.939121,1.950965,242.401347,0.794998,0,720.85755
29440,14.724156,36.008808,20424.42615,axion_conversion,solar_axion,Axion-like,400.952267,40.390739,234.690656,552.398989,43.558835,1.263111,30.044548,19491.216199,648.743869,2.812073,2024-03-01 17:20:36.268637,175.044852,2.08947,193.14717,0.954866,0,
29441,74.838322,115.526429,66513.636066,black_hole_evaporation,primordial_black_hole,Primordial-BH,-363.405116,-58.945967,-7.957697,369.956619,48.956949,1.320585,103.528596,59175.591522,571.586923,2.757082,2024-01-20 16:25:27.072698,176.49289,1.780873,202.588274,0.478932,0,
29442,8.2137,,543.288425,nuclear_recoil,WIMP,WIMP-like,-181.155376,-309.695232,-340.340797,120.044513,,2.632738,,445.028903,,,2024-03-07 15:51:57.736319,174.279042,1.91255,210.326228,0.469156,0,340.881699
29451,27.817235,,1184.731328,nuclear_recoil,WIMP,WIMP-like,339.422295,-68.871551,228.628355,547.840868,,2.361712,,1037.266361,,,2024-11-18 02:23:30.509269,176.035452,1.965957,211.215747,0.756549,0,105.865165
29473,32.33523,4.206497,1942.289478,nuclear_recoil,WIMP,WIMP-like,-105.075098,112.511511,292.954591,596.206459,57.371661,2.560106,3.738089,1778.239176,475.708143,2.677341,2024-01-10 19:49:51.152488,174.777137,1.84053,191.51645,0.728202,0,440.52568
29477,20.948454,2.951949,789.811401,nuclear_recoil,WIMP,WIMP-like,-46.537965,-199.902643,175.464755,507.868237,58.770555,1.854827,2.605102,790.762616,303.543842,2.482221,2024-02-02 11:25:37.437363,172.073316,1.927929,212.186636,0.62695,0,378.882074
29484,5.949025,,187.253639,nuclear_recoil,WIMP,WIMP-like,-66.231705,-196.395964,26.271746,395.693042,,2.492099,,175.977719,,,2024-05-08 23:48:57.410451,175.16872,2.03711,246.174004,0.766828,0,931.381109
29504,5.613234,,209.018752,nuclear_recoil,WIMP,WIMP-like,389.031302,246.080174,429.156739,698.614089,,2.576033,,194.159857,,,2024-07-13 18:33:53.379483,175.737661,1.909604,188.017539,0.71925,0,738.835308
29513,11.445358,,685.42298,nuclear_recoil,WIMP,WIMP-like,-425.275882,180.295639,249.701854,563.685604,,2.405514,,658.724097,,,2024-01-31 10:02:16.815476,175.054004,2.043786,240.351471,0.965084,0,951.327356
29517,14.175774,28.955549,21056.080432,axion_conversion,solar_axion,Axion-like,-20.088289,440.26665,405.992265,681.197191,46.062373,2.721651,22.390305,20825.278824,930.102507,2.968531,2024-09-22 01:30:22.444234,175.237235,2.013593,197.498394,0.9313,0,
29520,9.30755,,384.914522,nuclear_recoil,WIMP,WIMP-like,247.859689,-46.988051,-465.074884,26.259486,,2.710855,,321.767686,,,2024-01-08 12:46:08.504009,175.576818,2.060558,197.610485,0.604731,0,26.962218
29535,7.047116,,455.709204,nuclear_recoil,WIMP,WIMP-like,209.3509,-122.004424,429.222676,698.663667,,1.733405,,450.131695,,,2024-10-20 14:52:45.194372,173.374668,1.875119,194.087104,0.602649,0,304.416393
29575,13.065329,,731.096479,nuclear_recoil,WIMP,WIMP-like,-184.28184,-3.758073,325.332226,620.550546,,2.249455,,659.157037,,,2024-10-17 06:22:10.151134,174.228615,1.871674,209.562316,0.720299,0,543.913712
